Subject,Subject_Unique,Age,Gender,Method,preterm,Session,Condition,stimulus,trial_num,LT,trial_error,session_error,session_error_type,Language,Lab,days_between_sessions
mb2_016,infantll-madison:mb2_016,263,M,HPP,term,1,IDS,IDS1,5,13.169,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,263,M,HPP,term,1,ADS,ADS1,6,3.671,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,263,M,HPP,term,1,IDS,IDS3,7,2.919,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,263,M,HPP,term,1,ADS,ADS3,8,3.336,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,263,M,HPP,term,1,IDS,IDS2,9,1.167,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,263,M,HPP,term,1,ADS,ADS2,10,2.254,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,263,M,HPP,term,1,ADS,ADS4,11,3.199,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,263,M,HPP,term,1,IDS,IDS4,12,3.216,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,263,M,HPP,term,1,ADS,ADS6,13,1.383,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,263,M,HPP,term,1,IDS,IDS6,14,3.302,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,263,M,HPP,term,1,IDS,IDS8,16,2.135,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,270,M,HPP,term,2,training,training,-2,17.06,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,270,M,HPP,term,2,ADS,ADS5Retest,1,5.705,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,270,M,HPP,term,2,IDS,IDS5Retest,2,5.584,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,270,M,HPP,term,2,IDS,IDS7Retest,3,5.309,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,270,M,HPP,term,2,ADS,ADS7Retest,4,2.789,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,270,M,HPP,term,2,IDS,IDS1Retest,5,4.536,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,270,M,HPP,term,2,ADS,ADS1Retest,6,2.305,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,270,M,HPP,term,2,IDS,IDS3Retest,7,1.925,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,270,M,HPP,term,2,ADS,ADS3Retest,8,2.192,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,270,M,HPP,term,2,IDS,IDS2Retest,9,0.633,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,270,M,HPP,term,2,ADS,ADS2Retest,10,0.775,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,270,M,HPP,term,2,ADS,ADS4Retest,11,0.489,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,270,M,HPP,term,2,IDS,IDS4Retest,12,2.576,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,270,M,HPP,term,2,ADS,ADS6Retest,13,2.144,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,270,M,HPP,term,2,IDS,IDS6Retest,14,5.695,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,270,M,HPP,term,2,ADS,ADS8Retest,15,1.368,noerror,noerror,NA,English,infantll-madison,7
mb2_016,infantll-madison:mb2_016,270,M,HPP,term,2,IDS,IDS8Retest,16,3.408,noerror,noerror,NA,English,infantll-madison,7
mb2_017,infantll-madison:mb2_017,253,M,HPP,term,1,training,training,-2,9.536,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,253,M,HPP,term,1,training,training,-1,8.328,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,253,M,HPP,term,1,IDS,IDS1,1,16.88,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,253,M,HPP,term,1,ADS,ADS1,2,14.109,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,253,M,HPP,term,1,IDS,IDS2,3,10.552,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,253,M,HPP,term,1,ADS,ADS2,4,14.256,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,253,M,HPP,term,1,ADS,ADS3,5,3.848,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,253,M,HPP,term,1,IDS,IDS3,6,3.919,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,253,M,HPP,term,1,IDS,IDS4,7,5.415,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,253,M,HPP,term,1,ADS,ADS4,8,4.648,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,253,M,HPP,term,1,ADS,ADS5,9,3.351,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,253,M,HPP,term,1,IDS,IDS5,10,4.671,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,253,M,HPP,term,1,ADS,ADS6,11,3.822,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,253,M,HPP,term,1,IDS,IDS6,12,4.023,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,253,M,HPP,term,1,IDS,IDS7,13,4.366,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,253,M,HPP,term,1,ADS,ADS7,14,2.623,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,253,M,HPP,term,1,ADS,ADS8,15,2.943,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,253,M,HPP,term,1,IDS,IDS8,16,5.207,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,258,M,HPP,term,2,training,training,-2,16.23,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,258,M,HPP,term,2,training,training,-1,3.792,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,258,M,HPP,term,2,IDS,IDS1Retest,1,5.679,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,258,M,HPP,term,2,ADS,ADS1Retest,2,2.753,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,258,M,HPP,term,2,IDS,IDS2Retest,3,4.048,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,258,M,HPP,term,2,ADS,ADS2Retest,4,2.718,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,258,M,HPP,term,2,ADS,ADS3Retest,5,1.943,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,258,M,HPP,term,2,IDS,IDS3Retest,6,2.573,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,258,M,HPP,term,2,IDS,IDS4Retest,7,4.144,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,258,M,HPP,term,2,ADS,ADS4Retest,8,2.431,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,258,M,HPP,term,2,ADS,ADS5Retest,9,2.007,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,258,M,HPP,term,2,IDS,IDS5Retest,10,4.479,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,258,M,HPP,term,2,ADS,ADS6Retest,11,2.199,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,258,M,HPP,term,2,IDS,IDS6Retest,12,2.68,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,258,M,HPP,term,2,IDS,IDS7Retest,13,2.552,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,258,M,HPP,term,2,ADS,ADS7Retest,14,2.13,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,258,M,HPP,term,2,ADS,ADS8Retest,15,2.888,noerror,noerror,NA,English,infantll-madison,5
mb2_017,infantll-madison:mb2_017,258,M,HPP,term,2,IDS,IDS8Retest,16,2.046,noerror,noerror,NA,English,infantll-madison,5
mb2_018,infantll-madison:mb2_018,205,F,HPP,term,1,training,training,-2,18,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,205,F,HPP,term,1,training,training,-1,16.888,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,205,F,HPP,term,1,ADS,ADS1,1,15.911,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,205,F,HPP,term,1,IDS,IDS1,2,8.312,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,205,F,HPP,term,1,ADS,ADS2,3,7.902,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,205,F,HPP,term,1,IDS,IDS2,4,8.433,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,205,F,HPP,term,1,IDS,IDS3,5,15.654,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,205,F,HPP,term,1,ADS,ADS3,6,4.991,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,205,F,HPP,term,1,ADS,ADS4,7,4.455,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,205,F,HPP,term,1,IDS,IDS4,8,8.184,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,205,F,HPP,term,1,IDS,IDS5,9,5.182,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,205,F,HPP,term,1,ADS,ADS5,10,6.431,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,205,F,HPP,term,1,IDS,IDS6,11,4.584,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,205,F,HPP,term,1,ADS,ADS6,12,4.47,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,205,F,HPP,term,1,ADS,ADS7,13,10.511,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,205,F,HPP,term,1,IDS,IDS7,14,5.783,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,205,F,HPP,term,1,IDS,IDS8,15,6.381,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,205,F,HPP,term,1,ADS,ADS8,16,11.286,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,212,F,HPP,term,2,training,training,-2,16.601,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,212,F,HPP,term,2,training,training,-1,10.625,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,212,F,HPP,term,2,ADS,ADS1Retest,1,8.879,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,212,F,HPP,term,2,IDS,IDS1Retest,2,14.382,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,212,F,HPP,term,2,ADS,ADS2Retest,3,9.319,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,212,F,HPP,term,2,IDS,IDS2Retest,4,10.495,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,212,F,HPP,term,2,IDS,IDS3Retest,5,10.319,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,212,F,HPP,term,2,ADS,ADS3Retest,6,13.518,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,212,F,HPP,term,2,ADS,ADS4Retest,7,3.8,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,212,F,HPP,term,2,IDS,IDS4Retest,8,18,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,212,F,HPP,term,2,IDS,IDS5Retest,9,2.118,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,212,F,HPP,term,2,ADS,ADS5Retest,10,1.488,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,212,F,HPP,term,2,IDS,IDS6Retest,11,1.752,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,212,F,HPP,term,2,ADS,ADS6Retest,12,1.544,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,212,F,HPP,term,2,ADS,ADS7Retest,13,4.063,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,212,F,HPP,term,2,IDS,IDS7Retest,14,5.432,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,212,F,HPP,term,2,IDS,IDS8Retest,15,2.112,noerror,noerror,NA,English,infantll-madison,7
mb2_018,infantll-madison:mb2_018,212,F,HPP,term,2,ADS,ADS8Retest,16,6.991,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,185,M,HPP,term,1,training,training,-2,18,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,185,M,HPP,term,1,training,training,-1,6.552,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,185,M,HPP,term,1,IDS,IDS5,1,5.551,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,185,M,HPP,term,1,ADS,ADS5,2,9.629,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,185,M,HPP,term,1,ADS,ADS7,3,11.672,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,185,M,HPP,term,1,IDS,IDS7,4,4.608,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,185,M,HPP,term,1,ADS,ADS1,5,4.904,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,185,M,HPP,term,1,IDS,IDS1,6,3.989,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,185,M,HPP,term,1,ADS,ADS3,7,4.608,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,185,M,HPP,term,1,IDS,IDS3,8,4.281,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,185,M,HPP,term,1,ADS,ADS2,9,2.696,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,185,M,HPP,term,1,IDS,IDS2,10,1.976,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,185,M,HPP,term,1,IDS,IDS4,11,12.263,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,185,M,HPP,term,1,ADS,ADS4,12,1.527,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,185,M,HPP,term,1,IDS,IDS6,13,4.216,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,185,M,HPP,term,1,ADS,ADS6,14,3.087,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,185,M,HPP,term,1,IDS,IDS8,15,5.271,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,185,M,HPP,term,1,ADS,ADS8,16,1.696,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,192,M,HPP,term,2,training,training,-2,18,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,192,M,HPP,term,2,training,training,-1,1.417,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,192,M,HPP,term,2,IDS,IDS5Retest,1,2.086,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,192,M,HPP,term,2,ADS,ADS5Retest,2,11.294,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,192,M,HPP,term,2,ADS,ADS7Retest,3,5.567,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,192,M,HPP,term,2,IDS,IDS7Retest,4,5.279,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,192,M,HPP,term,2,ADS,ADS1Retest,5,1.184,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,192,M,HPP,term,2,IDS,IDS1Retest,6,2.847,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,192,M,HPP,term,2,ADS,ADS3Retest,7,12.224,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,192,M,HPP,term,2,IDS,IDS3Retest,8,12.576,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,192,M,HPP,term,2,ADS,ADS2Retest,9,3.574,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,192,M,HPP,term,2,IDS,IDS2Retest,10,4.312,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,192,M,HPP,term,2,IDS,IDS4Retest,11,1.905,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,192,M,HPP,term,2,ADS,ADS4Retest,12,2.703,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,192,M,HPP,term,2,IDS,IDS6Retest,13,11.289,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,192,M,HPP,term,2,ADS,ADS6Retest,14,1.656,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,192,M,HPP,term,2,IDS,IDS8Retest,15,1.288,noerror,noerror,NA,English,infantll-madison,7
mb2_019,infantll-madison:mb2_019,192,M,HPP,term,2,ADS,ADS8Retest,16,5.207,noerror,noerror,NA,English,infantll-madison,7
mb2_020,infantll-madison:mb2_020,266,F,HPP,term,1,training,training,-2,16.072,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,266,F,HPP,term,1,training,training,-1,6.783,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,266,F,HPP,term,1,ADS,ADS5,1,12.424,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,266,F,HPP,term,1,IDS,IDS5,2,6.406,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,266,F,HPP,term,1,IDS,IDS7,3,8.608,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,266,F,HPP,term,1,ADS,ADS7,4,6.399,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,266,F,HPP,term,1,IDS,IDS1,5,3.272,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,266,F,HPP,term,1,ADS,ADS1,6,2.943,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,266,F,HPP,term,1,IDS,IDS3,7,7.582,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,266,F,HPP,term,1,ADS,ADS3,8,6.389,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,266,F,HPP,term,1,IDS,IDS2,9,3.76,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,266,F,HPP,term,1,ADS,ADS2,10,10.361,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,266,F,HPP,term,1,ADS,ADS4,11,4.351,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,266,F,HPP,term,1,IDS,IDS4,12,13.447,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,266,F,HPP,term,1,ADS,ADS6,13,12.242,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,266,F,HPP,term,1,IDS,IDS6,14,4.014,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,266,F,HPP,term,1,ADS,ADS8,15,3.575,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,266,F,HPP,term,1,IDS,IDS8,16,5.728,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,272,F,HPP,term,2,training,training,-2,16.263,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,272,F,HPP,term,2,training,training,-1,2.775,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,272,F,HPP,term,2,ADS,ADS5Retest,1,13.703,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,272,F,HPP,term,2,IDS,IDS5Retest,2,13.375,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,272,F,HPP,term,2,IDS,IDS7Retest,3,14.051,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,272,F,HPP,term,2,ADS,ADS7Retest,4,16.174,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,272,F,HPP,term,2,IDS,IDS1Retest,5,5.72,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,272,F,HPP,term,2,ADS,ADS1Retest,6,7.933,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,272,F,HPP,term,2,IDS,IDS3Retest,7,14.209,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,272,F,HPP,term,2,ADS,ADS3Retest,8,6.527,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,272,F,HPP,term,2,ADS,ADS2Retest,10,13.775,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,272,F,HPP,term,2,ADS,ADS4Retest,11,1.271,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,272,F,HPP,term,2,IDS,IDS4Retest,12,7.271,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,272,F,HPP,term,2,ADS,ADS6Retest,13,1.872,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,272,F,HPP,term,2,IDS,IDS6Retest,14,10.838,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,272,F,HPP,term,2,ADS,ADS8Retest,15,0.783,noerror,noerror,NA,English,infantll-madison,6
mb2_020,infantll-madison:mb2_020,272,F,HPP,term,2,IDS,IDS8Retest,16,9.143,noerror,noerror,NA,English,infantll-madison,6
mb2_021,infantll-madison:mb2_021,245,F,HPP,term,1,training,training,-2,10.353,noerror,noerror,NA,English,infantll-madison,28
mb2_021,infantll-madison:mb2_021,245,F,HPP,term,1,training,training,-1,16.751,noerror,noerror,NA,English,infantll-madison,28
mb2_021,infantll-madison:mb2_021,245,F,HPP,term,1,IDS,IDS1,1,18,noerror,noerror,NA,English,infantll-madison,28
mb2_021,infantll-madison:mb2_021,245,F,HPP,term,1,ADS,ADS1,2,3.377,noerror,noerror,NA,English,infantll-madison,28
mb2_021,infantll-madison:mb2_021,245,F,HPP,term,1,IDS,IDS2,3,13.36,noerror,noerror,NA,English,infantll-madison,28
mb2_021,infantll-madison:mb2_021,245,F,HPP,term,1,ADS,ADS2,4,7.001,noerror,noerror,NA,English,infantll-madison,28
mb2_021,infantll-madison:mb2_021,245,F,HPP,term,1,ADS,ADS3,5,1.298,noerror,noerror,NA,English,infantll-madison,28
mb2_021,infantll-madison:mb2_021,245,F,HPP,term,1,IDS,IDS3,6,16.968,noerror,noerror,NA,English,infantll-madison,28
mb2_021,infantll-madison:mb2_021,245,F,HPP,term,1,IDS,IDS4,7,1.014,noerror,noerror,NA,English,infantll-madison,28
mb2_021,infantll-madison:mb2_021,245,F,HPP,term,1,ADS,ADS4,8,18,noerror,noerror,NA,English,infantll-madison,28
mb2_021,infantll-madison:mb2_021,245,F,HPP,term,1,ADS,ADS5,9,4.686,noerror,noerror,NA,English,infantll-madison,28
