Subject,Subject_Unique,Age,Gender,Method,preterm,Session,Condition,stimulus,trial_num,LT,trial_error,session_error,session_error_type,Language,Lab,days_between_sessions,log_lt,N_below_threshold_lt,N_IDS,N_ADS,total_trial_n
M322,wsi-goettingen:M322,305,F,central fixation,term,1,ADS,ADS2,3,16.12,noerror,noerror,NA,German,wsi-goettingen,20,2.7800607370784824,0,8,8,16
M322,wsi-goettingen:M322,305,F,central fixation,term,1,IDS,IDS2,4,3.59,noerror,noerror,NA,German,wsi-goettingen,20,1.2781522025001875,0,8,8,16
M322,wsi-goettingen:M322,305,F,central fixation,term,1,IDS,IDS3,5,16.17,noerror,noerror,NA,German,wsi-goettingen,20,2.783157673589016,0,8,8,16
M322,wsi-goettingen:M322,305,F,central fixation,term,1,ADS,ADS3,6,10.86,noerror,noerror,NA,German,wsi-goettingen,20,2.3850863145057892,0,8,8,16
M322,wsi-goettingen:M322,305,F,central fixation,term,1,ADS,ADS4,7,15.69,noerror,noerror,NA,German,wsi-goettingen,20,2.753023566744941,0,8,8,16
M322,wsi-goettingen:M322,305,F,central fixation,term,1,IDS,IDS4,8,8.74,noerror,noerror,NA,German,wsi-goettingen,20,2.167910189667444,0,8,8,16
M322,wsi-goettingen:M322,305,F,central fixation,term,1,IDS,IDS5,9,8.14,noerror,noerror,NA,German,wsi-goettingen,20,2.096790180014449,0,8,8,16
M322,wsi-goettingen:M322,305,F,central fixation,term,1,ADS,ADS5,10,4.09,noerror,noerror,NA,German,wsi-goettingen,20,1.4085449700547104,0,8,8,16
M322,wsi-goettingen:M322,305,F,central fixation,term,1,IDS,IDS6,11,2.18,noerror,noerror,NA,German,wsi-goettingen,20,0.7793248768009977,0,8,8,16
M322,wsi-goettingen:M322,305,F,central fixation,term,1,ADS,ADS6,12,3.96,noerror,noerror,NA,German,wsi-goettingen,20,1.3762440252663892,0,8,8,16
M322,wsi-goettingen:M322,305,F,central fixation,term,1,ADS,ADS7,13,3.53,noerror,noerror,NA,German,wsi-goettingen,20,1.2612978709452054,0,8,8,16
M322,wsi-goettingen:M322,305,F,central fixation,term,1,IDS,IDS7,14,3.22,noerror,noerror,NA,German,wsi-goettingen,20,1.169381359556317,0,8,8,16
M322,wsi-goettingen:M322,305,F,central fixation,term,1,IDS,IDS8,15,16.34,noerror,noerror,NA,German,wsi-goettingen,20,2.7936160894318567,0,8,8,16
M322,wsi-goettingen:M322,305,F,central fixation,term,1,ADS,ADS8,16,6.45,noerror,noerror,NA,German,wsi-goettingen,20,1.864080130807681,0,8,8,16
M326,wsi-goettingen:M326,282,M,central fixation,term,1,ADS,ADS1,1,5.53,noerror,noerror,NA,German,wsi-goettingen,7,1.7101878155342434,0,8,8,16
M326,wsi-goettingen:M326,282,M,central fixation,term,1,IDS,IDS1,2,5.37,noerror,noerror,NA,German,wsi-goettingen,7,1.6808279085207734,0,8,8,16
M326,wsi-goettingen:M326,282,M,central fixation,term,1,ADS,ADS2,3,5.25,noerror,noerror,NA,German,wsi-goettingen,7,1.6582280766035324,0,8,8,16
M326,wsi-goettingen:M326,282,M,central fixation,term,1,IDS,IDS2,4,6.51,noerror,noerror,NA,German,wsi-goettingen,7,1.873339456220478,0,8,8,16
M326,wsi-goettingen:M326,282,M,central fixation,term,1,IDS,IDS3,5,3.7,noerror,noerror,NA,German,wsi-goettingen,7,1.308332819650179,0,8,8,16
M326,wsi-goettingen:M326,282,M,central fixation,term,1,ADS,ADS3,6,4.67,noerror,noerror,NA,German,wsi-goettingen,7,1.541159071680806,0,8,8,16
M326,wsi-goettingen:M326,282,M,central fixation,term,1,ADS,ADS4,7,4.21,noerror,noerror,NA,German,wsi-goettingen,7,1.43746264769429,0,8,8,16
M326,wsi-goettingen:M326,282,M,central fixation,term,1,IDS,IDS4,8,6.06,noerror,noerror,NA,German,wsi-goettingen,7,1.801709800081223,0,8,8,16
M326,wsi-goettingen:M326,282,M,central fixation,term,1,IDS,IDS5,9,3.87,noerror,noerror,NA,German,wsi-goettingen,7,1.3532545070416904,0,8,8,16
M326,wsi-goettingen:M326,282,M,central fixation,term,1,ADS,ADS5,10,5.79,noerror,noerror,NA,German,wsi-goettingen,7,1.7561322915849038,0,8,8,16
M326,wsi-goettingen:M326,282,M,central fixation,term,1,IDS,IDS6,11,4.04,noerror,noerror,NA,German,wsi-goettingen,7,1.3962446919730587,0,8,8,16
M326,wsi-goettingen:M326,282,M,central fixation,term,1,ADS,ADS6,12,4.04,noerror,noerror,NA,German,wsi-goettingen,7,1.3962446919730587,0,8,8,16
M326,wsi-goettingen:M326,282,M,central fixation,term,1,ADS,ADS7,13,3.97,noerror,noerror,NA,German,wsi-goettingen,7,1.3787660946990992,0,8,8,16
M326,wsi-goettingen:M326,282,M,central fixation,term,1,IDS,IDS7,14,2.86,noerror,noerror,NA,German,wsi-goettingen,7,1.0508216248317612,0,8,8,16
M326,wsi-goettingen:M326,282,M,central fixation,term,1,IDS,IDS8,15,3.31,noerror,noerror,NA,German,wsi-goettingen,7,1.1969481893889715,0,8,8,16
M326,wsi-goettingen:M326,282,M,central fixation,term,1,ADS,ADS8,16,2.93,noerror,noerror,NA,German,wsi-goettingen,7,1.075002423028976,0,8,8,16
M327,wsi-goettingen:M327,290,F,central fixation,term,2,IDS,IDS5,1,17.31,noerror,noerror,NA,German,wsi-goettingen,7,2.851284369188118,0,8,8,16
M327,wsi-goettingen:M327,290,F,central fixation,term,2,ADS,ADS5,2,18,noerror,noerror,NA,German,wsi-goettingen,7,2.8903717578961645,0,8,8,16
M327,wsi-goettingen:M327,290,F,central fixation,term,2,ADS,ADS7,3,17.48,noerror,noerror,NA,German,wsi-goettingen,7,2.8610573702273894,0,8,8,16
M327,wsi-goettingen:M327,290,F,central fixation,term,2,IDS,IDS7,4,14.28,noerror,noerror,NA,German,wsi-goettingen,7,2.658859956911438,0,8,8,16
M327,wsi-goettingen:M327,290,F,central fixation,term,2,ADS,ADS1,5,9.78,noerror,noerror,NA,German,wsi-goettingen,7,2.280339484046726,0,8,8,16
M327,wsi-goettingen:M327,290,F,central fixation,term,2,IDS,IDS1,6,18,noerror,noerror,NA,German,wsi-goettingen,7,2.8903717578961645,0,8,8,16
M327,wsi-goettingen:M327,290,F,central fixation,term,2,ADS,ADS3,7,15.17,noerror,noerror,NA,German,wsi-goettingen,7,2.719319793360441,0,8,8,16
M327,wsi-goettingen:M327,290,F,central fixation,term,2,IDS,IDS3,8,3.49,noerror,noerror,NA,German,wsi-goettingen,7,1.2499017362143359,0,8,8,16
M327,wsi-goettingen:M327,290,F,central fixation,term,2,ADS,ADS2,9,16.14,noerror,noerror,NA,German,wsi-goettingen,7,2.7813006628418027,0,8,8,16
M327,wsi-goettingen:M327,290,F,central fixation,term,2,IDS,IDS2,10,16.88,noerror,noerror,NA,German,wsi-goettingen,7,2.826129489167811,0,8,8,16
M327,wsi-goettingen:M327,290,F,central fixation,term,2,IDS,IDS4,11,11.51,noerror,noerror,NA,German,wsi-goettingen,7,2.4432162227337915,0,8,8,16
M327,wsi-goettingen:M327,290,F,central fixation,term,2,ADS,ADS4,12,11.4,noerror,noerror,NA,German,wsi-goettingen,7,2.4336133554004498,0,8,8,16
M327,wsi-goettingen:M327,290,F,central fixation,term,2,IDS,IDS6,13,4.97,noerror,noerror,NA,German,wsi-goettingen,7,1.6034198401085373,0,8,8,16
M327,wsi-goettingen:M327,290,F,central fixation,term,2,ADS,ADS6,14,7.81,noerror,noerror,NA,German,wsi-goettingen,7,2.0554049638515948,0,8,8,16
M327,wsi-goettingen:M327,290,F,central fixation,term,2,IDS,IDS8,15,14.62,noerror,noerror,NA,German,wsi-goettingen,7,2.6823904543216326,0,8,8,16
M327,wsi-goettingen:M327,290,F,central fixation,term,2,ADS,ADS8,16,18,noerror,noerror,NA,German,wsi-goettingen,7,2.8903717578961645,0,8,8,16
M328,wsi-goettingen:M328,275,M,central fixation,term,1,ADS,ADS5,1,17.32,noerror,noerror,NA,German,wsi-goettingen,7,2.851861903134289,0,8,8,16
M328,wsi-goettingen:M328,275,M,central fixation,term,1,IDS,IDS5,2,14.64,noerror,noerror,NA,German,wsi-goettingen,7,2.6837575085331657,0,8,8,16
M328,wsi-goettingen:M328,275,M,central fixation,term,1,IDS,IDS7,3,14.26,noerror,noerror,NA,German,wsi-goettingen,7,2.65745841498615,0,8,8,16
M328,wsi-goettingen:M328,275,M,central fixation,term,1,ADS,ADS7,4,7.06,noerror,noerror,NA,German,wsi-goettingen,7,1.9544450515051506,0,8,8,16
M328,wsi-goettingen:M328,275,M,central fixation,term,1,IDS,IDS,5,14.93,noerror,noerror,NA,German,wsi-goettingen,7,2.703372611551099,0,8,8,16
M328,wsi-goettingen:M328,275,M,central fixation,term,1,ADS,ADS1,6,12.99,noerror,noerror,NA,German,wsi-goettingen,7,2.5641798306825083,0,8,8,16
M328,wsi-goettingen:M328,275,M,central fixation,term,1,IDS,IDS3,7,12.45,noerror,noerror,NA,German,wsi-goettingen,7,2.5217206229107165,0,8,8,16
M328,wsi-goettingen:M328,275,M,central fixation,term,1,ADS,ADS3,8,8.07,noerror,noerror,NA,German,wsi-goettingen,7,2.0881534822818573,0,8,8,16
M328,wsi-goettingen:M328,275,M,central fixation,term,1,IDS,IDS2,9,2.41,noerror,noerror,NA,German,wsi-goettingen,7,0.8796267475025636,0,8,8,16
M328,wsi-goettingen:M328,275,M,central fixation,term,1,ADS,ADS2,10,3.77,noerror,noerror,NA,German,wsi-goettingen,7,1.3270750014599193,0,8,8,16
M328,wsi-goettingen:M328,275,M,central fixation,term,1,ADS,ADS4,11,2.58,noerror,noerror,NA,German,wsi-goettingen,7,0.9477893989335261,0,8,8,16
M328,wsi-goettingen:M328,275,M,central fixation,term,1,IDS,IDS4,12,10.23,noerror,noerror,NA,German,wsi-goettingen,7,2.325324579963535,0,8,8,16
M328,wsi-goettingen:M328,275,M,central fixation,term,1,ADS,ADS6,13,2.1,noerror,noerror,NA,German,wsi-goettingen,7,0.7419373447293773,0,8,8,16
M328,wsi-goettingen:M328,275,M,central fixation,term,1,IDS,IDS6,14,2.39,noerror,noerror,NA,German,wsi-goettingen,7,0.8712933659434193,0,8,8,16
M328,wsi-goettingen:M328,275,M,central fixation,term,1,ADS,ADS8,15,12.81,noerror,noerror,NA,German,wsi-goettingen,7,2.550226115908643,0,8,8,16
M328,wsi-goettingen:M328,275,M,central fixation,term,1,IDS,IDS8,16,11.13,noerror,noerror,NA,German,wsi-goettingen,7,2.4096441652874536,0,8,8,16
M329,wsi-goettingen:M329,339,F,central fixation,term,1,IDS,IDS1,1,16.63,noerror,noerror,NA,German,wsi-goettingen,6,2.811208293204836,0,8,8,16
M329,wsi-goettingen:M329,339,F,central fixation,term,1,ADS,ADS1,2,14.94,noerror,noerror,NA,German,wsi-goettingen,6,2.7040421797046714,0,8,8,16
M329,wsi-goettingen:M329,339,F,central fixation,term,1,IDS,IDS2,3,15.59,noerror,noerror,NA,German,wsi-goettingen,6,2.7466296830696852,0,8,8,16
M329,wsi-goettingen:M329,339,F,central fixation,term,1,ADS,ADS2,4,4.13,noerror,noerror,NA,German,wsi-goettingen,6,1.4182774069729414,0,8,8,16
M329,wsi-goettingen:M329,339,F,central fixation,term,1,ADS,ADS3,5,12.09,noerror,noerror,NA,German,wsi-goettingen,6,2.492378664626701,0,8,8,16
M329,wsi-goettingen:M329,339,F,central fixation,term,1,IDS,IDS3,6,9.68,noerror,noerror,NA,German,wsi-goettingen,6,2.2700619012884857,0,8,8,16
M329,wsi-goettingen:M329,339,F,central fixation,term,1,IDS,IDS4,7,16.34,noerror,noerror,NA,German,wsi-goettingen,6,2.7936160894318567,0,8,8,16
M329,wsi-goettingen:M329,339,F,central fixation,term,1,ADS,ADS4,8,4.84,noerror,noerror,NA,German,wsi-goettingen,6,1.5769147207285403,0,8,8,16
M329,wsi-goettingen:M329,339,F,central fixation,term,1,ADS,ADS5,9,9.21,noerror,noerror,NA,German,wsi-goettingen,6,2.2202898502672155,0,8,8,16
M329,wsi-goettingen:M329,339,F,central fixation,term,1,IDS,IDS5,10,16.63,noerror,noerror,NA,German,wsi-goettingen,6,2.811208293204836,0,8,8,16
M329,wsi-goettingen:M329,339,F,central fixation,term,1,ADS,ADS6,11,4.09,noerror,noerror,NA,German,wsi-goettingen,6,1.4085449700547104,0,8,8,16
M329,wsi-goettingen:M329,339,F,central fixation,term,1,IDS,IDS6,12,8.59,noerror,noerror,NA,German,wsi-goettingen,6,2.150598735996164,0,8,8,16
M329,wsi-goettingen:M329,339,F,central fixation,term,1,IDS,IDS7,13,5.09,noerror,noerror,NA,German,wsi-goettingen,6,1.6272778305624314,0,8,8,16
M329,wsi-goettingen:M329,339,F,central fixation,term,1,ADS,ADS7,14,9.35,noerror,noerror,NA,German,wsi-goettingen,6,2.2353763433005955,0,8,8,16
M329,wsi-goettingen:M329,339,F,central fixation,term,1,ADS,ADS8,15,4.35,noerror,noerror,NA,German,wsi-goettingen,6,1.4701758451005926,0,8,8,16
M329,wsi-goettingen:M329,339,F,central fixation,term,1,IDS,IDS8,16,6.29,noerror,noerror,NA,German,wsi-goettingen,6,1.8389610707123492,0,8,8,16
M329,wsi-goettingen:M329,345,F,central fixation,term,2,IDS,IDS1,1,16.23,noerror,noerror,NA,German,wsi-goettingen,6,2.7868613815264998,0,8,8,16
M329,wsi-goettingen:M329,345,F,central fixation,term,2,ADS,ADS1,2,6.76,noerror,noerror,NA,German,wsi-goettingen,6,1.9110228900548727,0,8,8,16
M329,wsi-goettingen:M329,345,F,central fixation,term,2,IDS,IDS2,3,5.99,noerror,noerror,NA,German,wsi-goettingen,6,1.7900914121273581,0,8,8,16
M329,wsi-goettingen:M329,345,F,central fixation,term,2,ADS,ADS2,4,5.64,noerror,noerror,NA,German,wsi-goettingen,6,1.7298840655099674,0,8,8,16
M329,wsi-goettingen:M329,345,F,central fixation,term,2,ADS,ADS3,5,3.65,noerror,noerror,NA,German,wsi-goettingen,6,1.2947271675944,0,8,8,16
M329,wsi-goettingen:M329,345,F,central fixation,term,2,IDS,IDS3,6,3.43,noerror,noerror,NA,German,wsi-goettingen,6,1.2325602611778486,0,8,8,16
M329,wsi-goettingen:M329,345,F,central fixation,term,2,IDS,IDS4,7,3.01,noerror,noerror,NA,German,wsi-goettingen,6,1.1019400787607843,0,8,8,16
M329,wsi-goettingen:M329,345,F,central fixation,term,2,ADS,ADS4,8,3.08,noerror,noerror,NA,German,wsi-goettingen,6,1.1249295969854831,0,8,8,16
M329,wsi-goettingen:M329,345,F,central fixation,term,2,ADS,ADS5,9,3.78,noerror,noerror,NA,German,wsi-goettingen,6,1.3297240096314962,0,8,8,16
M329,wsi-goettingen:M329,345,F,central fixation,term,2,IDS,IDS5,10,3.71,noerror,noerror,NA,German,wsi-goettingen,6,1.3110318766193438,0,8,8,16
M329,wsi-goettingen:M329,345,F,central fixation,term,2,ADS,ADS6,11,3.07,noerror,noerror,NA,German,wsi-goettingen,6,1.1216775615991057,0,8,8,16
M329,wsi-goettingen:M329,345,F,central fixation,term,2,IDS,IDS6,12,4.08,noerror,noerror,NA,German,wsi-goettingen,6,1.4060969884160703,0,8,8,16
M329,wsi-goettingen:M329,345,F,central fixation,term,2,IDS,IDS7,13,3.17,noerror,noerror,NA,German,wsi-goettingen,6,1.1537315878891892,0,8,8,16
M329,wsi-goettingen:M329,345,F,central fixation,term,2,ADS,ADS7,14,2.9,noerror,noerror,NA,German,wsi-goettingen,6,1.0647107369924282,0,8,8,16
M329,wsi-goettingen:M329,345,F,central fixation,term,2,ADS,ADS8,15,2.61,noerror,noerror,NA,German,wsi-goettingen,6,0.959350221334602,0,8,8,16
M329,wsi-goettingen:M329,345,F,central fixation,term,2,IDS,IDS8,16,2.65,noerror,noerror,NA,German,wsi-goettingen,6,0.9745596399981308,0,8,8,16
M331,wsi-goettingen:M331,283,M,central fixation,term,1,IDS,IDS5,1,17.4,noerror,noerror,NA,German,wsi-goettingen,6,2.856470206220483,0,8,8,16
M331,wsi-goettingen:M331,283,M,central fixation,term,1,ADS,ADS5,2,10.36,noerror,noerror,NA,German,wsi-goettingen,6,2.337952236831337,0,8,8,16
M331,wsi-goettingen:M331,283,M,central fixation,term,1,ADS,ADS7,3,8.02,noerror,noerror,NA,German,wsi-goettingen,6,2.081938421878423,0,8,8,16
M331,wsi-goettingen:M331,283,M,central fixation,term,1,IDS,IDS7,4,5.53,noerror,noerror,NA,German,wsi-goettingen,6,1.7101878155342434,0,8,8,16
M331,wsi-goettingen:M331,283,M,central fixation,term,1,ADS,ADS1,5,3.74,noerror,noerror,NA,German,wsi-goettingen,6,1.3190856114264407,0,8,8,16
M331,wsi-goettingen:M331,283,M,central fixation,term,1,IDS,IDS1,6,11.95,noerror,noerror,NA,German,wsi-goettingen,6,2.4807312783775197,0,8,8,16
M331,wsi-goettingen:M331,283,M,central fixation,term,1,ADS,ADS3,7,4.24,noerror,noerror,NA,German,wsi-goettingen,6,1.4445632692438664,0,8,8,16
M331,wsi-goettingen:M331,283,M,central fixation,term,1,IDS,IDS3,8,13.99,noerror,noerror,NA,German,wsi-goettingen,6,2.63834278867739,0,8,8,16
M331,wsi-goettingen:M331,283,M,central fixation,term,1,ADS,ADS2,9,10.28,noerror,noerror,NA,German,wsi-goettingen,6,2.330200260027019,0,8,8,16
M331,wsi-goettingen:M331,283,M,central fixation,term,1,IDS,IDS2,10,9.88,noerror,noerror,NA,German,wsi-goettingen,6,2.2905125117597764,0,8,8,16
M331,wsi-goettingen:M331,283,M,central fixation,term,1,IDS,IDS4,11,3.14,noerror,noerror,NA,German,wsi-goettingen,6,1.144222799920162,0,8,8,16
M331,wsi-goettingen:M331,283,M,central fixation,term,1,ADS,ADS4,12,9.82,noerror,noerror,NA,German,wsi-goettingen,6,2.2844211223663744,0,8,8,16
M331,wsi-goettingen:M331,283,M,central fixation,term,1,IDS,IDS6,13,11.34,noerror,noerror,NA,German,wsi-goettingen,6,2.428336298299606,0,8,8,16
M331,wsi-goettingen:M331,283,M,central fixation,term,1,ADS,ADS6,14,5.72,noerror,noerror,NA,German,wsi-goettingen,6,1.7439688053917064,0,8,8,16
M331,wsi-goettingen:M331,283,M,central fixation,term,1,IDS,IDS8,15,3.73,noerror,noerror,NA,German,wsi-goettingen,6,1.3164082336557241,0,8,8,16
M331,wsi-goettingen:M331,283,M,central fixation,term,1,ADS,ADS8,16,10.37,noerror,noerror,NA,German,wsi-goettingen,6,2.3389170222414357,0,8,8,16
M331,wsi-goettingen:M331,289,M,central fixation,term,2,IDS,IDS5,1,2.23,noerror,noerror,NA,German,wsi-goettingen,6,0.8020015854720274,0,8,8,16
M331,wsi-goettingen:M331,289,M,central fixation,term,2,ADS,ADS5,2,12.85,noerror,noerror,NA,German,wsi-goettingen,6,2.553343811341229,0,8,8,16
M331,wsi-goettingen:M331,289,M,central fixation,term,2,ADS,ADS7,3,3.55,noerror,noerror,NA,German,wsi-goettingen,6,1.2669476034873244,0,8,8,16
M331,wsi-goettingen:M331,289,M,central fixation,term,2,IDS,IDS7,4,9.7,noerror,noerror,NA,German,wsi-goettingen,6,2.272125885509337,0,8,8,16
M331,wsi-goettingen:M331,289,M,central fixation,term,2,ADS,ADS1,5,4.52,noerror,noerror,NA,German,wsi-goettingen,6,1.5085119938441398,0,8,8,16
M331,wsi-goettingen:M331,289,M,central fixation,term,2,IDS,IDS1,6,3.83,noerror,noerror,NA,German,wsi-goettingen,6,1.3428648031925547,0,8,8,16
M331,wsi-goettingen:M331,289,M,central fixation,term,2,ADS,ADS3,7,7.33,noerror,noerror,NA,German,wsi-goettingen,6,1.9919755158985601,0,8,8,16
M331,wsi-goettingen:M331,289,M,central fixation,term,2,IDS,IDS3,8,3.73,noerror,noerror,NA,German,wsi-goettingen,6,1.3164082336557241,0,8,8,16
M331,wsi-goettingen:M331,289,M,central fixation,term,2,ADS,ADS2,9,3.94,noerror,noerror,NA,German,wsi-goettingen,6,1.3711807233098425,0,8,8,16
M331,wsi-goettingen:M331,289,M,central fixation,term,2,IDS,IDS2,10,6.43,noerror,noerror,NA,German,wsi-goettingen,6,1.860974538249528,0,8,8,16
M331,wsi-goettingen:M331,289,M,central fixation,term,2,IDS,IDS4,11,2.43,noerror,noerror,NA,German,wsi-goettingen,6,0.8878912573524571,0,8,8,16
M331,wsi-goettingen:M331,289,M,central fixation,term,2,ADS,ADS4,12,3.84,noerror,noerror,NA,German,wsi-goettingen,6,1.3454723665996355,0,8,8,16
M331,wsi-goettingen:M331,289,M,central fixation,term,2,IDS,IDS6,13,3.91,noerror,noerror,NA,German,wsi-goettingen,6,1.3635373739972745,0,8,8,16
M331,wsi-goettingen:M331,289,M,central fixation,term,2,ADS,ADS6,14,12.27,noerror,noerror,NA,German,wsi-goettingen,6,2.50715725872282,0,8,8,16
M331,wsi-goettingen:M331,289,M,central fixation,term,2,IDS,IDS8,15,3.37,noerror,noerror,NA,German,wsi-goettingen,6,1.2149127443642704,0,8,8,16
M331,wsi-goettingen:M331,289,M,central fixation,term,2,ADS,ADS8,16,6.79,noerror,noerror,NA,German,wsi-goettingen,6,1.9154509415706047,0,8,8,16
M336,wsi-goettingen:M336,285,M,central fixation,term,1,ADS,ADS1,1,12.81,noerror,noerror,NA,German,wsi-goettingen,10,2.550226115908643,0,8,8,16
M336,wsi-goettingen:M336,285,M,central fixation,term,1,IDS,IDS1,2,12.33,noerror,noerror,NA,German,wsi-goettingen,10,2.512035317176253,0,8,8,16
M336,wsi-goettingen:M336,285,M,central fixation,term,1,ADS,ADS2,3,14.22,noerror,noerror,NA,German,wsi-goettingen,10,2.6546494243750947,0,8,8,16
M336,wsi-goettingen:M336,285,M,central fixation,term,1,IDS,IDS2,4,4.3,noerror,noerror,NA,German,wsi-goettingen,10,1.4586150226995167,0,8,8,16
M336,wsi-goettingen:M336,285,M,central fixation,term,1,IDS,IDS3,5,16.25,noerror,noerror,NA,German,wsi-goettingen,10,2.7880929087757464,0,8,8,16
M336,wsi-goettingen:M336,285,M,central fixation,term,1,ADS,ADS3,6,8.06,noerror,noerror,NA,German,wsi-goettingen,10,2.086913556518537,0,8,8,16
M336,wsi-goettingen:M336,285,M,central fixation,term,1,ADS,ADS4,7,10.02,noerror,noerror,NA,German,wsi-goettingen,10,2.3045830956567186,0,8,8,16
M336,wsi-goettingen:M336,285,M,central fixation,term,1,IDS,IDS4,8,14.63,noerror,noerror,NA,German,wsi-goettingen,10,2.683074215032033,0,8,8,16
M336,wsi-goettingen:M336,285,M,central fixation,term,1,IDS,IDS5,9,4.9,noerror,noerror,NA,German,wsi-goettingen,10,1.589235205116581,0,8,8,16
M336,wsi-goettingen:M336,285,M,central fixation,term,1,ADS,ADS5,10,10.76,noerror,noerror,NA,German,wsi-goettingen,10,2.3758355547336385,0,8,8,16
M336,wsi-goettingen:M336,285,M,central fixation,term,1,IDS,IDS6,11,5.81,noerror,noerror,NA,German,wsi-goettingen,10,1.7595805708638197,0,8,8,16
M336,wsi-goettingen:M336,285,M,central fixation,term,1,ADS,ADS6,12,8.14,noerror,noerror,NA,German,wsi-goettingen,10,2.096790180014449,0,8,8,16
M336,wsi-goettingen:M336,285,M,central fixation,term,1,ADS,ADS7,13,6.07,noerror,noerror,NA,German,wsi-goettingen,10,1.803358605071407,0,8,8,16
M336,wsi-goettingen:M336,285,M,central fixation,term,1,IDS,IDS7,14,14.98,noerror,noerror,NA,German,wsi-goettingen,10,2.7067159780890733,0,8,8,16
M336,wsi-goettingen:M336,285,M,central fixation,term,1,IDS,IDS8,15,7.85,noerror,noerror,NA,German,wsi-goettingen,10,2.060513531794317,0,8,8,16
M336,wsi-goettingen:M336,285,M,central fixation,term,1,ADS,ADS8,16,4.54,noerror,noerror,NA,German,wsi-goettingen,10,1.5129270120532565,0,8,8,16
M337,wsi-goettingen:M337,274,M,central fixation,term,1,ADS,ADS5,1,18,noerror,noerror,NA,German,wsi-goettingen,7,2.8903717578961645,0,8,8,16
M337,wsi-goettingen:M337,274,M,central fixation,term,1,IDS,IDS5,2,16.38,noerror,noerror,NA,German,wsi-goettingen,7,2.7960610784249234,0,8,8,16
M337,wsi-goettingen:M337,274,M,central fixation,term,1,IDS,IDS7,3,18,noerror,noerror,NA,German,wsi-goettingen,7,2.8903717578961645,0,8,8,16
M337,wsi-goettingen:M337,274,M,central fixation,term,1,ADS,ADS7,4,4.77,noerror,noerror,NA,German,wsi-goettingen,7,1.5623463049002497,0,8,8,16
M337,wsi-goettingen:M337,274,M,central fixation,term,1,IDS,IDS1,5,14.7,noerror,noerror,NA,German,wsi-goettingen,7,2.6878474937846906,0,8,8,16
M337,wsi-goettingen:M337,274,M,central fixation,term,1,ADS,ADS1,6,13.22,noerror,noerror,NA,German,wsi-goettingen,7,2.5817308344235403,0,8,8,16
M337,wsi-goettingen:M337,274,M,central fixation,term,1,IDS,IDS3,7,6.59,noerror,noerror,NA,German,wsi-goettingen,7,1.8855533485144158,0,8,8,16
M337,wsi-goettingen:M337,274,M,central fixation,term,1,ADS,ADS3,8,11.7,noerror,noerror,NA,German,wsi-goettingen,7,2.4595888418037104,0,8,8,16
