"";"Subject";"Age";"Gender";"Method";"preterm";"Session";"Condition";"trial_num";"LT";"trial_error";"session_error";"Language";"Lab"
"235";"P07";"217";"M";"Eyetracking";"term";"2";"training";-2;17,544;"noerror";"noerror";"English";"lancslab"
"236";"P07";"217";"M";"Eyetracking";"term";"2";"training";-1;15,385;"noerror";"noerror";"English";"lancslab"
"237";"P07";"217";"M";"Eyetracking";"term";"2";"IDS";1;16,371;"noerror";"noerror";"English";"lancslab"
"238";"P07";"217";"M";"Eyetracking";"term";"2";"ADS";2;15,538;"noerror";"noerror";"English";"lancslab"
"239";"P07";"217";"M";"Eyetracking";"term";"2";"ADS";3;14,127;"noerror";"noerror";"English";"lancslab"
"240";"P07";"217";"M";"Eyetracking";"term";"2";"IDS";4;13,107;"noerror";"noerror";"English";"lancslab"
"241";"P07";"217";"M";"Eyetracking";"term";"2";"ADS";5;15,232;"noerror";"noerror";"English";"lancslab"
"242";"P07";"217";"M";"Eyetracking";"term";"2";"IDS";6;16,218;"noerror";"noerror";"English";"lancslab"
"243";"P07";"217";"M";"Eyetracking";"term";"2";"ADS";7;11,798;"noerror";"noerror";"English";"lancslab"
"244";"P07";"217";"M";"Eyetracking";"term";"2";"IDS";8;17,221;"noerror";"noerror";"English";"lancslab"
"245";"P07";"217";"M";"Eyetracking";"term";"2";"ADS";9;12,563;"noerror";"noerror";"English";"lancslab"
"246";"P07";"217";"M";"Eyetracking";"term";"2";"IDS";10;17,595;"noerror";"noerror";"English";"lancslab"
"247";"P07";"217";"M";"Eyetracking";"term";"2";"IDS";11;10,846;"noerror";"noerror";"English";"lancslab"
"248";"P07";"217";"M";"Eyetracking";"term";"2";"ADS";12;10,03;"noerror";"noerror";"English";"lancslab"
"249";"P07";"217";"M";"Eyetracking";"term";"2";"IDS";13;15,045;"noerror";"noerror";"English";"lancslab"
"250";"P07";"217";"M";"Eyetracking";"term";"2";"ADS";14;15,011;"noerror";"noerror";"English";"lancslab"
"251";"P07";"217";"M";"Eyetracking";"term";"2";"IDS";15;8,381;"noerror";"noerror";"English";"lancslab"
"252";"P07";"217";"M";"Eyetracking";"term";"2";"ADS";16;7,752;"noerror";"noerror";"English";"lancslab"
"253";"P08";"233";"F";"Eyetracking";"term";"1";"training";-2;17,442;"noerror";"noerror";"English";"lancslab"
"254";"P08";"233";"F";"Eyetracking";"term";"1";"training";-1;15,725;"noerror";"noerror";"English";"lancslab"
"255";"P08";"233";"F";"Eyetracking";"term";"1";"ADS";1;16,813;"noerror";"noerror";"English";"lancslab"
"256";"P08";"233";"F";"Eyetracking";"term";"1";"IDS";2;14,909;"noerror";"noerror";"English";"lancslab"
"257";"P08";"233";"F";"Eyetracking";"term";"1";"IDS";3;12,682;"noerror";"noerror";"English";"lancslab"
"258";"P08";"233";"F";"Eyetracking";"term";"1";"ADS";4;13,6;"noerror";"noerror";"English";"lancslab"
"259";"P08";"233";"F";"Eyetracking";"term";"1";"IDS";5;11,101;"noerror";"noerror";"English";"lancslab"
"260";"P08";"233";"F";"Eyetracking";"term";"1";"ADS";6;14,96;"noerror";"noerror";"English";"lancslab"
"261";"P08";"233";"F";"Eyetracking";"term";"1";"IDS";7;15,572;"noerror";"noerror";"English";"lancslab"
"262";"P08";"233";"F";"Eyetracking";"term";"1";"ADS";8;14,535;"noerror";"noerror";"English";"lancslab"
"263";"P08";"233";"F";"Eyetracking";"term";"1";"IDS";9;11,135;"noerror";"noerror";"English";"lancslab"
"264";"P08";"233";"F";"Eyetracking";"term";"1";"ADS";10;13,022;"noerror";"noerror";"English";"lancslab"
"265";"P08";"233";"F";"Eyetracking";"term";"1";"ADS";11;9,299;"noerror";"noerror";"English";"lancslab"
"266";"P08";"233";"F";"Eyetracking";"term";"1";"IDS";12;16,286;"noerror";"noerror";"English";"lancslab"
"267";"P08";"233";"F";"Eyetracking";"term";"1";"ADS";13;9,656;"noerror";"noerror";"English";"lancslab"
"268";"P08";"233";"F";"Eyetracking";"term";"1";"IDS";14;12,104;"noerror";"noerror";"English";"lancslab"
"269";"P08";"233";"F";"Eyetracking";"term";"1";"ADS";15;8,806;"noerror";"noerror";"English";"lancslab"
"270";"P08";"233";"F";"Eyetracking";"term";"1";"IDS";16;11,951;"noerror";"noerror";"English";"lancslab"
"271";"P08";"240";"F";"Eyetracking";"term";"2";"training";-2;17,102;"noerror";"noerror";"English";"lancslab"
"272";"P08";"240";"F";"Eyetracking";"term";"2";"training";-1;11,611;"noerror";"noerror";"English";"lancslab"
"273";"P08";"240";"F";"Eyetracking";"term";"2";"ADS";1;11,237;"noerror";"noerror";"English";"lancslab"
"274";"P08";"240";"F";"Eyetracking";"term";"2";"IDS";2;11,577;"noerror";"noerror";"English";"lancslab"
"275";"P08";"240";"F";"Eyetracking";"term";"2";"IDS";3;16,694;"noerror";"noerror";"English";"lancslab"
"276";"P08";"240";"F";"Eyetracking";"term";"2";"ADS";4;18,105;"noerror";"noerror";"English";"lancslab"
"277";"P08";"240";"F";"Eyetracking";"term";"2";"IDS";5;13,141;"noerror";"noerror";"English";"lancslab"
"278";"P08";"240";"F";"Eyetracking";"term";"2";"ADS";6;10,319;"noerror";"noerror";"English";"lancslab"
"279";"P08";"240";"F";"Eyetracking";"term";"2";"IDS";7;11,73;"noerror";"noerror";"English";"lancslab"
"280";"P08";"240";"F";"Eyetracking";"term";"2";"ADS";8;9,316;"noerror";"noerror";"English";"lancslab"
"281";"P08";"240";"F";"Eyetracking";"term";"2";"IDS";9;14,127;"noerror";"noerror";"English";"lancslab"
"282";"P08";"240";"F";"Eyetracking";"term";"2";"ADS";10;6,392;"error";"noerror";"English";"lancslab"
"283";"P08";"240";"F";"Eyetracking";"term";"2";"ADS";11;5,474;"error";"noerror";"English";"lancslab"
"284";"P08";"240";"F";"Eyetracking";"term";"2";"IDS";12;3,417;"error";"noerror";"English";"lancslab"
"285";"P08";"240";"F";"Eyetracking";"term";"2";"ADS";13;3,519;"error";"noerror";"English";"lancslab"
"286";"P08";"240";"F";"Eyetracking";"term";"2";"IDS";14;9,01;"noerror";"noerror";"English";"lancslab"
"287";"P08";"240";"F";"Eyetracking";"term";"2";"ADS";15;3,247;"noerror";"noerror";"English";"lancslab"
"288";"P08";"240";"F";"Eyetracking";"term";"2";"IDS";16;2,108;"noerror";"noerror";"English";"lancslab"
"289";"P09";"249";"M";"Eyetracking";"preterm";"1";"training";-2;15,538;"noerror";"noerror";"English";"lancslab"
"290";"P09";"249";"M";"Eyetracking";"preterm";"1";"training";-1;18,428;"noerror";"noerror";"English";"lancslab"
"291";"P09";"249";"M";"Eyetracking";"preterm";"1";"IDS";1;14,841;"noerror";"noerror";"English";"lancslab"
"292";"P09";"249";"M";"Eyetracking";"preterm";"1";"ADS";2;16,235;"noerror";"noerror";"English";"lancslab"
"293";"P09";"249";"M";"Eyetracking";"preterm";"1";"IDS";3;16,099;"noerror";"noerror";"English";"lancslab"
"294";"P09";"249";"M";"Eyetracking";"preterm";"1";"ADS";4;13,226;"noerror";"noerror";"English";"lancslab"
"295";"P09";"249";"M";"Eyetracking";"preterm";"1";"ADS";5;7,123;"noerror";"noerror";"English";"lancslab"
"296";"P09";"249";"M";"Eyetracking";"preterm";"1";"IDS";6;14,433;"noerror";"noerror";"English";"lancslab"
"297";"P09";"249";"M";"Eyetracking";"preterm";"1";"IDS";7;8,602;"noerror";"noerror";"English";"lancslab"
"298";"P09";"249";"M";"Eyetracking";"preterm";"1";"ADS";8;7,667;"error";"noerror";"English";"lancslab"
"299";"P09";"249";"M";"Eyetracking";"preterm";"1";"ADS";9;9,452;"noerror";"noerror";"English";"lancslab"
"300";"P09";"249";"M";"Eyetracking";"preterm";"1";"IDS";10;4,607;"noerror";"noerror";"English";"lancslab"
"301";"P09";"249";"M";"Eyetracking";"preterm";"1";"ADS";11;7,905;"noerror";"noerror";"English";"lancslab"
"302";"P09";"249";"M";"Eyetracking";"preterm";"1";"IDS";12;13,617;"noerror";"noerror";"English";"lancslab"
"303";"P09";"249";"M";"Eyetracking";"preterm";"1";"IDS";13;8,585;"noerror";"noerror";"English";"lancslab"
"304";"P09";"249";"M";"Eyetracking";"preterm";"1";"ADS";14;5,457;"noerror";"noerror";"English";"lancslab"
"305";"P09";"249";"M";"Eyetracking";"preterm";"1";"ADS";15;13,328;"error";"noerror";"English";"lancslab"
"306";"P09";"249";"M";"Eyetracking";"preterm";"1";"IDS";16;2,278;"error";"noerror";"English";"lancslab"
"307";"P09";"256";"M";"Eyetracking";"preterm";"2";"training";-2;13,192;"noerror";"noerror";"English";"lancslab"
"308";"P09";"256";"M";"Eyetracking";"preterm";"2";"training";-1;12,24;"noerror";"noerror";"English";"lancslab"
"309";"P09";"256";"M";"Eyetracking";"preterm";"2";"IDS";1;12,257;"noerror";"noerror";"English";"lancslab"
"310";"P09";"256";"M";"Eyetracking";"preterm";"2";"ADS";2;12,903;"noerror";"noerror";"English";"lancslab"
"311";"P09";"256";"M";"Eyetracking";"preterm";"2";"IDS";3;12,002;"noerror";"noerror";"English";"lancslab"
"312";"P09";"256";"M";"Eyetracking";"preterm";"2";"ADS";4;8,5;"noerror";"noerror";"English";"lancslab"
"313";"P09";"256";"M";"Eyetracking";"preterm";"2";"ADS";5;8,381;"noerror";"noerror";"English";"lancslab"
"314";"P09";"256";"M";"Eyetracking";"preterm";"2";"IDS";6;6,579;"noerror";"noerror";"English";"lancslab"
"315";"P09";"256";"M";"Eyetracking";"preterm";"2";"IDS";7;10,897;"noerror";"noerror";"English";"lancslab"
"316";"P09";"256";"M";"Eyetracking";"preterm";"2";"ADS";8;4,879;"noerror";"noerror";"English";"lancslab"
"317";"P09";"256";"M";"Eyetracking";"preterm";"2";"ADS";9;2,023;"noerror";"noerror";"English";"lancslab"
"318";"P09";"256";"M";"Eyetracking";"preterm";"2";"IDS";10;6,664;"noerror";"noerror";"English";"lancslab"
"319";"P09";"256";"M";"Eyetracking";"preterm";"2";"ADS";11;3,638;"noerror";"noerror";"English";"lancslab"
"320";"P09";"256";"M";"Eyetracking";"preterm";"2";"IDS";12;10,336;"noerror";"noerror";"English";"lancslab"
"321";"P09";"256";"M";"Eyetracking";"preterm";"2";"IDS";13;7,378;"noerror";"noerror";"English";"lancslab"
"322";"P09";"256";"M";"Eyetracking";"preterm";"2";"ADS";14;8,517;"noerror";"noerror";"English";"lancslab"
"323";"P09";"256";"M";"Eyetracking";"preterm";"2";"ADS";15;5,151;"noerror";"noerror";"English";"lancslab"
"324";"P09";"256";"M";"Eyetracking";"preterm";"2";"IDS";16;2,737;"noerror";"noerror";"English";"lancslab"
"325";"P10";"229";"F";"Eyetracking";"term";"1";"training";-2;18,258;"noerror";"noerror";"English";"lancslab"
"326";"P10";"229";"F";"Eyetracking";"term";"1";"training";-1;18,156;"noerror";"noerror";"English";"lancslab"
"327";"P10";"229";"F";"Eyetracking";"term";"1";"ADS";1;18,258;"noerror";"noerror";"English";"lancslab"
"328";"P10";"229";"F";"Eyetracking";"term";"1";"IDS";2;16,779;"noerror";"noerror";"English";"lancslab"
"329";"P10";"229";"F";"Eyetracking";"term";"1";"ADS";3;11,883;"noerror";"noerror";"English";"lancslab"
"330";"P10";"229";"F";"Eyetracking";"term";"1";"IDS";4;9,401;"noerror";"noerror";"English";"lancslab"
"331";"P10";"229";"F";"Eyetracking";"term";"1";"IDS";5;10,625;"noerror";"noerror";"English";"lancslab"
"332";"P10";"229";"F";"Eyetracking";"term";"1";"ADS";6;13,889;"noerror";"noerror";"English";"lancslab"
"333";"P10";"229";"F";"Eyetracking";"term";"1";"ADS";7;14,977;"noerror";"noerror";"English";"lancslab"
"334";"P10";"229";"F";"Eyetracking";"term";"1";"IDS";8;13,26;"noerror";"noerror";"English";"lancslab"
"335";"P10";"229";"F";"Eyetracking";"term";"1";"IDS";9;14,008;"noerror";"noerror";"English";"lancslab"
"336";"P10";"229";"F";"Eyetracking";"term";"1";"ADS";10;10,642;"noerror";"noerror";"English";"lancslab"
"337";"P10";"229";"F";"Eyetracking";"term";"1";"IDS";11;12,155;"noerror";"noerror";"English";"lancslab"
"338";"P10";"229";"F";"Eyetracking";"term";"1";"ADS";12;5,933;"noerror";"noerror";"English";"lancslab"
"339";"P10";"229";"F";"Eyetracking";"term";"1";"ADS";13;16,32;"noerror";"noerror";"English";"lancslab"
"340";"P10";"229";"F";"Eyetracking";"term";"1";"IDS";14;12,274;"noerror";"noerror";"English";"lancslab"
"341";"P10";"229";"F";"Eyetracking";"term";"1";"IDS";15;11,305;"noerror";"noerror";"English";"lancslab"
"342";"P10";"229";"F";"Eyetracking";"term";"1";"ADS";16;11,526;"noerror";"noerror";"English";"lancslab"
"343";"P10";"236";"F";"Eyetracking";"term";"2";"training";-2;13,753;"noerror";"noerror";"English";"lancslab"
"344";"P10";"236";"F";"Eyetracking";"term";"2";"training";-1;13,226;"noerror";"noerror";"English";"lancslab"
"345";"P10";"236";"F";"Eyetracking";"term";"2";"ADS";1;14,756;"noerror";"noerror";"English";"lancslab"
"346";"P10";"236";"F";"Eyetracking";"term";"2";"IDS";2;14,637;"noerror";"noerror";"English";"lancslab"
"347";"P10";"236";"F";"Eyetracking";"term";"2";"ADS";3;16,779;"noerror";"noerror";"English";"lancslab"
"348";"P10";"236";"F";"Eyetracking";"term";"2";"IDS";4;13,532;"noerror";"noerror";"English";"lancslab"
"349";"P10";"236";"F";"Eyetracking";"term";"2";"IDS";5;16,643;"noerror";"noerror";"English";"lancslab"
"350";"P10";"236";"F";"Eyetracking";"term";"2";"ADS";6;7,157;"noerror";"noerror";"English";"lancslab"
"351";"P10";"236";"F";"Eyetracking";"term";"2";"ADS";7;11,458;"noerror";"noerror";"English";"lancslab"
"352";"P10";"236";"F";"Eyetracking";"term";"2";"IDS";8;8,415;"noerror";"noerror";"English";"lancslab"
"353";"P10";"236";"F";"Eyetracking";"term";"2";"IDS";9;10,642;"noerror";"noerror";"English";"lancslab"
"354";"P10";"236";"F";"Eyetracking";"term";"2";"ADS";10;10,557;"noerror";"noerror";"English";"lancslab"
"355";"P10";"236";"F";"Eyetracking";"term";"2";"IDS";11;9,18;"noerror";"noerror";"English";"lancslab"
"356";"P10";"236";"F";"Eyetracking";"term";"2";"ADS";12;9,758;"noerror";"noerror";"English";"lancslab"
"357";"P10";"236";"F";"Eyetracking";"term";"2";"ADS";13;12,614;"noerror";"noerror";"English";"lancslab"
"358";"P10";"236";"F";"Eyetracking";"term";"2";"IDS";14;14,739;"noerror";"noerror";"English";"lancslab"
"359";"P10";"236";"F";"Eyetracking";"term";"2";"IDS";15;10,251;"noerror";"noerror";"English";"lancslab"
"360";"P10";"236";"F";"Eyetracking";"term";"2";"ADS";16;4,08;"noerror";"noerror";"English";"lancslab"
"361";"P11";"235";"M";"Eyetracking";"term";"1";"training";-2;17,544;"noerror";"noerror";"English";"lancslab"
"362";"P11";"235";"M";"Eyetracking";"term";"1";"training";-1;16,235;"noerror";"noerror";"English";"lancslab"
"363";"P11";"235";"M";"Eyetracking";"term";"1";"IDS";1;11,526;"noerror";"noerror";"English";"lancslab"
"364";"P11";"235";"M";"Eyetracking";"term";"1";"ADS";2;6,477;"noerror";"noerror";"English";"lancslab"
"365";"P11";"235";"M";"Eyetracking";"term";"1";"ADS";3;15,691;"noerror";"noerror";"English";"lancslab"
"366";"P11";"235";"M";"Eyetracking";"term";"1";"IDS";4;14,875;"noerror";"noerror";"English";"lancslab"
"367";"P11";"235";"M";"Eyetracking";"term";"1";"ADS";5;10,013;"noerror";"noerror";"English";"lancslab"
"368";"P11";"235";"M";"Eyetracking";"term";"1";"IDS";6;9,18;"noerror";"noerror";"English";"lancslab"
"369";"P11";"235";"M";"Eyetracking";"term";"1";"ADS";7;8,823;"noerror";"noerror";"English";"lancslab"
"370";"P11";"235";"M";"Eyetracking";"term";"1";"IDS";8;17,119;"noerror";"noerror";"English";"lancslab"
"371";"P11";"235";"M";"Eyetracking";"term";"1";"ADS";9;6,783;"noerror";"noerror";"English";"lancslab"
"372";"P11";"235";"M";"Eyetracking";"term";"1";"IDS";10;9,044;"noerror";"noerror";"English";"lancslab"
"373";"P11";"235";"M";"Eyetracking";"term";"1";"IDS";11;9,384;"noerror";"noerror";"English";"lancslab"
"374";"P11";"235";"M";"Eyetracking";"term";"1";"ADS";12;13,651;"noerror";"noerror";"English";"lancslab"
"375";"P11";"235";"M";"Eyetracking";"term";"1";"IDS";13;11,203;"noerror";"noerror";"English";"lancslab"
"376";"P11";"235";"M";"Eyetracking";"term";"1";"ADS";14;6,681;"noerror";"noerror";"English";"lancslab"
"377";"P11";"235";"M";"Eyetracking";"term";"1";"IDS";15;13,804;"noerror";"noerror";"English";"lancslab"
"378";"P11";"235";"M";"Eyetracking";"term";"1";"ADS";16;3,655;"noerror";"noerror";"English";"lancslab"
"379";"P11";"242";"M";"Eyetracking";"term";"2";"training";-2;14,093;"noerror";"noerror";"English";"lancslab"
"380";"P11";"242";"M";"Eyetracking";"term";"2";"training";-1;15,504;"noerror";"noerror";"English";"lancslab"
"381";"P11";"242";"M";"Eyetracking";"term";"2";"IDS";1;14,824;"noerror";"noerror";"English";"lancslab"
"382";"P11";"242";"M";"Eyetracking";"term";"2";"ADS";2;18,02;"noerror";"noerror";"English";"lancslab"
"383";"P11";"242";"M";"Eyetracking";"term";"2";"ADS";3;15,232;"noerror";"noerror";"English";"lancslab"
"384";"P11";"242";"M";"Eyetracking";"term";"2";"IDS";4;13,889;"noerror";"noerror";"English";"lancslab"
"385";"P11";"242";"M";"Eyetracking";"term";"2";"ADS";5;13,668;"noerror";"noerror";"English";"lancslab"
"386";"P11";"242";"M";"Eyetracking";"term";"2";"IDS";6;14,994;"noerror";"noerror";"English";"lancslab"
"387";"P11";"242";"M";"Eyetracking";"term";"2";"ADS";7;17,85;"noerror";"noerror";"English";"lancslab"
"388";"P11";"242";"M";"Eyetracking";"term";"2";"IDS";8;17,306;"noerror";"noerror";"English";"lancslab"
"389";"P11";"242";"M";"Eyetracking";"term";"2";"ADS";9;12,818;"noerror";"noerror";"English";"lancslab"
"390";"P11";"242";"M";"Eyetracking";"term";"2";"IDS";10;16,507;"noerror";"noerror";"English";"lancslab"
"391";"P11";"242";"M";"Eyetracking";"term";"2";"IDS";11;15,028;"noerror";"noerror";"English";"lancslab"
"392";"P11";"242";"M";"Eyetracking";"term";"2";"ADS";12;12,087;"noerror";"noerror";"English";"lancslab"
"393";"P11";"242";"M";"Eyetracking";"term";"2";"IDS";13;17,289;"noerror";"noerror";"English";"lancslab"
"394";"P11";"242";"M";"Eyetracking";"term";"2";"ADS";14;15,317;"noerror";"noerror";"English";"lancslab"
"395";"P11";"242";"M";"Eyetracking";"term";"2";"IDS";15;11,917;"noerror";"noerror";"English";"lancslab"
"396";"P11";"242";"M";"Eyetracking";"term";"2";"ADS";16;8,449;"noerror";"noerror";"English";"lancslab"
"397";"P12";"239";"F";"Eyetracking";"preterm";"1";"training";-2;12,155;"noerror";"noerror";"English";"lancslab"
"398";"P12";"239";"F";"Eyetracking";"preterm";"1";"training";-1;5,168;"noerror";"noerror";"English";"lancslab"
"399";"P12";"239";"F";"Eyetracking";"preterm";"1";"ADS";1;10,336;"noerror";"noerror";"English";"lancslab"
"400";"P12";"239";"F";"Eyetracking";"preterm";"1";"IDS";2;9,996;"noerror";"noerror";"English";"lancslab"
"401";"P12";"239";"F";"Eyetracking";"preterm";"1";"IDS";3;9,146;"noerror";"noerror";"English";"lancslab"
"402";"P12";"239";"F";"Eyetracking";"preterm";"1";"ADS";4;5,27;"error";"noerror";"English";"lancslab"
"403";"P12";"239";"F";"Eyetracking";"preterm";"1";"IDS";5;2,159;"error";"noerror";"English";"lancslab"
"404";"P12";"239";"F";"Eyetracking";"preterm";"1";"ADS";6;3,009;"error";"noerror";"English";"lancslab"
"405";"P12";"239";"F";"Eyetracking";"preterm";"1";"IDS";7;4,59;"error";"noerror";"English";"lancslab"
"406";"P12";"239";"F";"Eyetracking";"preterm";"1";"ADS";8;0;"error";"noerror";"English";"lancslab"
"407";"P12";"239";"F";"Eyetracking";"preterm";"1";"IDS";9;1,411;"error";"noerror";"English";"lancslab"
"408";"P12";"239";"F";"Eyetracking";"preterm";"1";"ADS";10;0,034;"error";"noerror";"English";"lancslab"
"409";"P12";"239";"F";"Eyetracking";"preterm";"1";"ADS";11;0;"error";"noerror";"English";"lancslab"
"410";"P12";"239";"F";"Eyetracking";"preterm";"1";"IDS";12;0;"error";"noerror";"English";"lancslab"
"411";"P12";"239";"F";"Eyetracking";"preterm";"1";"ADS";13;0;"error";"noerror";"English";"lancslab"
"412";"P12";"239";"F";"Eyetracking";"preterm";"1";"IDS";14;0;"error";"noerror";"English";"lancslab"
"413";"P12";"239";"F";"Eyetracking";"preterm";"1";"ADS";15;0;"error";"noerror";"English";"lancslab"
"414";"P12";"239";"F";"Eyetracking";"preterm";"1";"IDS";16;0;"error";"noerror";"English";"lancslab"
"415";"P13";"230";"M";"Eyetracking";"term";"1";"training";-2;7,837;"noerror";"noerror";"English";"lancslab"
"416";"P13";"230";"M";"Eyetracking";"term";"1";"training";-1;5,695;"noerror";"noerror";"English";"lancslab"
"417";"P13";"230";"M";"Eyetracking";"term";"1";"IDS";1;10,71;"noerror";"noerror";"English";"lancslab"
"418";"P13";"230";"M";"Eyetracking";"term";"1";"ADS";2;2,397;"noerror";"noerror";"English";"lancslab"
"419";"P13";"230";"M";"Eyetracking";"term";"1";"IDS";3;6,477;"noerror";"noerror";"English";"lancslab"
"420";"P13";"230";"M";"Eyetracking";"term";"1";"ADS";4;2,363;"noerror";"noerror";"English";"lancslab"
"421";"P13";"230";"M";"Eyetracking";"term";"1";"ADS";5;3,043;"noerror";"noerror";"English";"lancslab"
"422";"P13";"230";"M";"Eyetracking";"term";"1";"IDS";6;2,635;"noerror";"noerror";"English";"lancslab"
"423";"P13";"230";"M";"Eyetracking";"term";"1";"IDS";7;1,462;"noerror";"noerror";"English";"lancslab"
"424";"P13";"230";"M";"Eyetracking";"term";"1";"ADS";8;1,853;"noerror";"noerror";"English";"lancslab"
"425";"P13";"230";"M";"Eyetracking";"term";"1";"ADS";9;3,672;"noerror";"noerror";"English";"lancslab"
"426";"P13";"230";"M";"Eyetracking";"term";"1";"IDS";10;5,083;"noerror";"noerror";"English";"lancslab"
"427";"P13";"230";"M";"Eyetracking";"term";"1";"ADS";11;9,945;"noerror";"noerror";"English";"lancslab"
"428";"P13";"230";"M";"Eyetracking";"term";"1";"IDS";12;2,652;"noerror";"noerror";"English";"lancslab"
